artist,title,genre,spotify_id,valence,arousal,dominance,d2_tags
Murder By Death,The Devil In Mexico,indie,4L8PVaKLlR8vawUCwkecx4,3.8675,2.975,3.9675,{}
A.C. Newman,The Heartbreak Rides,indie,3PptKfUGePFGIK9qN7AO6M,3.2149999999999994,2.175,2.9100000000000006,{}
Leonard Cohen,On That Day,singer-songwriter,0MkD7ugsiBFbK83ZwAvobZ,4.393220338983051,3.7391525423728815,4.690847457627118,{}
Leonard Cohen,Morning Glory,folk,39pHHjdIOmPzSLU6GaAhst,4.325714285714286,3.5342857142857147,4.102857142857143,{}
Murder By Death,Three Men Hanging,indie,0dcavLlBip3DrcfzLxsrl9,2.7117733990147785,3.7270935960591136,3.347192118226601,{}
Murder By Death,Pillars Of Salt,indie,6n6b3tpfZG6LKrBMj7hkze,4.3859375,3.41296875,4.35609375,{}
The Go-Betweens,Cattle and Cane,alternative,3jnZjF5SPkv8x6GZ9ARIKU,3.3448571428571428,2.7665714285714285,2.970285714285714,{}
Suzanne Vega,Ludlow Street,singer-songwriter,0vWAmBsgvd05psxk4rUrdC,2.71140625,2.88875,3.69375,{}
The National,Secret Meeting (remix),indie rock,0YLak5CNET1Tqi10taatH5,2.943333333333334,2.7799999999999994,2.826666666666666,{}
Destroyer,Helena,indie,4vrzDi4ZSJfMGQ10Za1X1l,1.259009900990099,1.3902970297029702,1.333069306930693,{}
Murder By Death,End Of The Line,indie,1kblcX1L58SSBvlLzzF5qM,3.595,2.4,2.66,{}
Janelle Monáe,Dance or Die,soul,4t18Py5qQvK6DriDoPkPrO,3.41,1.715,3.22,{}
The The,Perfect,new wave,46CA1H0T1r7u5lDUtVveAh,2.79,2.6966666666666668,2.93,{}
The Mountain Goats,Blood Royal,chill,6EywzbfEnjl2XrIfl1Iapm,3.44,2.1666666666666665,3.7,{}
Ron Sexsmith,Hard Bargain,indie,54bbkZCCesrJlFiGIZzjuR,4.0,2.68,2.96,{}
Barenaked Ladies,This Is Where It Ends,alternative,0HLnEdUxcfFvPSls5bT4UP,4.065645756457564,3.2184870848708487,4.5055719557195575,{}
Mark Kozelek,Around and Around,folk,10EvTYPBFBvXZgyYgnAG2F,3.735,1.5,3.5,{}
Morrissey,Jack The Ripper (Live),indie,2B4H6sUEqlQ3qIBoOSGIrW,1.24,1.5,1.785,{}
Paul Westerberg,It's A Wonderful Lie,alternative,6EIP7ooR2kwARrU5OsINDA,2.993333333333333,3.1133333333333333,3.1233333333333335,{}
Sufjan Stevens,Come On!  Feel the Illinoise!,indie,6oNs211OtOGzyZ2fvnMPHS,2.58,1.625,2.775,{}
Jeremy Enigk,Burn,indie,30EqZYUbawSi88pzn94lgQ,3.0966666666666667,2.763333333333333,3.0533333333333332,{}
The Tragically Hip,Gus: The Polar Bear From Central Park,alternative rock,0BRSjwI9vOzs6QQSweFdet,4.293333333333333,3.1,4.126666666666667,{}
"10,000 Maniacs",Circle Dream,alternative,3trGe2IOQk34ydpVRvGvd5,4.085999999999999,3.176,3.822,{}
The Week That Was,Learn To Learn,indie,0rCKg5bloIfxm0rzGKrpDv,3.41,1.715,3.22,{}
Ani DiFranco,Everest,folk,2glTbjrJzyDGB2f8RF4L4X,3.34,1.405,3.5,{}
The Go-Betweens,Part Company,indie,0yk4gRJnVG5wQwUP9G55Gl,3.885,2.07,3.06,{}
Sandy Denny,The Music Weaver,folk,7hRbBPpoZRsSvZCMLrikae,3.3399999999999994,1.405,3.5,{}
Bruce Cockburn,If A Tree Falls,folk,63BnoVNVwCuQraDEKGH8EQ,3.63,1.275,3.31,{}
Bert Jansch,Life Depends On Love,folk,0einBvyKndbIKmzqfGGHas,2.4933333333333336,2.753333333333333,2.64,{}
Lloyd Cole,No More Love Songs,alternative,3AhaaROe09a8wEmTc89voQ,4.0,2.68,2.96,{}
Ron Sexsmith,Several Miles,indie,170EtAycwjb3PtDCmIwXk3,1.87,2.065,1.98,{}
Bruce Cockburn,Tokyo,folk,7D1va8GXub4i6clYud9lJI,3.63,1.275,3.31,{}
George Harrison,Dream Away,singer-songwriter,1GFGcPhn4h9q57gJ8RXC8o,4.166666666666667,3.0633333333333335,3.783333333333333,{}
Toni Childs,Where's The Ocean,indie rock,0FVKuWZSH8b8A5vKzFuUkP,2.785,1.69,3.42,{}
Adrian Crowley,Alice Among The Pines,indie,5hTSh8QYU63pN3WvCEjpA1,3.34,1.405,3.5,{}
Death By Sadie,Limited Edition,indie rock,7dRuO8uUraaG2ldKOznzsx,3.5750000000000006,2.5149999999999997,3.585,{}
Death By Sadie,So in London,indie rock,3VRqotpylcICV13jQ2BHu7,3.575,2.515,3.585,{}
Kris Delmhorst,Everything is Music,singer-songwriter,3F202y2fgRi372ohBhI1nE,3.875,2.325,3.585,{}
Toni Childs,Tin Drum,alternative rock,38kEGHoEcCLctkzVm4TLDJ,2.785,1.69,3.42,{}
Joe Jackson,Ever After,alternative,1xRxl9LuIdQ3UN1ws1SZFd,2.86,2.045,2.555,{}
Brad,Arrakis,indie,5zuDP5duVjU3L4P9k0Pkeg,3.664,3.038,3.954,{}
Master's Monkeys,Under the Shade of a Pine,singer-songwriter,21pKThCurtVlDg7Zpskgf0,3.136,3.088,3.89,{}
Leonard Cohen,Bird On The Wire [Live],indie,0T0nXSIUmwoeqZ4effvCvM,2.39,2.58,3.1333333333333333,{}
The Harvest Ministers,When You Have A Faint Heart,sad,7tczdwHNyz6Y8Gb2nswbfW,3.236666666666667,2.87,3.43,{}
Cabinet of Natural Curiosities,Black Water,indie,52GPRvV9VKzIXXKYRy613B,4.181245901639345,3.8673442622950818,4.4977049180327855,{}
The Lake Isle,Wake Up,indie,53f3eIUprqQjFPbJxsZgEC,2.86,2.045,2.555,{}
Master's Monkeys,Awake No Dream,indie,6i0I2Tfr5ezWZzxPPGENeB,2.54,2.045,2.305,{}
Leonard Cohen,You Know Who I Am [Live],indie,2KqgpuP4CUezCK1Y6SuTFI,2.39,2.58,3.1333333333333333,{}
Leonard Cohen,Story Of Isaac [Live],indie,6qVe2Vu0Bj7YrG4XqHfmbD,2.39,2.58,3.1333333333333333,{}
Michael Jerome Browne,G20 Rag,jazz,3URuUkDiwtYdb1DhBPxYrH,1.715,1.805,2.72,{}
Indigo Girls,Virginia Woolf (live),folk,5U9Q1hPmZnWkj9khqS86kn,3.72,2.42,3.29,{}
The Aluminum Group,Sad  Gay Life,indie pop,0i9ypm8cGwLCvfOLKg5Awo,3.605,2.475,3.45,{}
Jimmy Eat World,Closer,alternative rock,3JFgd9UwXO95sQPIzOpnrU,2.92703125,2.01296875,2.35015625,{}
Smog,I Was a Stranger,singer-songwriter,6sit7A9krDJWtAmlMqbF6m,3.86375,3.03125,4.22375,{}
Kid Loco,The Bootleggers,downtempo,7CUBB5yE9AtXQZANojfUUG,3.526666666666667,2.6466666666666665,3.24,{}
Ghost Ghost,Bizarre Love Triangle,indie,1GlUUJOaDULEdHPzfyjgqx,3.134,2.4299999999999993,2.848,{}
Bob Dylan,One More Cup of Coffee (Valley Below),folk,4kF9AoXsb9kieb8zKU3xSw,2.445057471264368,1.8657471264367815,2.4974712643678156,{}
Jay-Jay Johanson,Escape,trip-hop,6zLAqYuOmKzqHDHNPpa0ah,3.2629310344827585,3.151120689655172,3.564827586206897,{}
Dolphin,Кокон,alternative,6zeg0S32Il7URzitnkAwR8,4.018269230769231,3.266826923076923,3.724038461538461,{}
Emilie Autumn,O Mistress Mine,alternative,0ejbgfHXMMmeOPPpmsp7ME,1.5453932584269665,1.1597752808988764,1.4197752808988762,{}
Ours,God Only Wants You,alternative rock,67vYxXvvH2ptuKGWbQZDuB,4.289285714285715,3.3835714285714285,4.466428571428572,{}
The Early November,Runaway,chill,7IlNk0TXLQ4Vmkp9f5aLoH,4.4125,3.415,4.22,{}
Dirty Projectors,Like Fake Blood In Crisp October,sad,6wpYZUgzQjrsr0JpN7AQGj,4.47,3.65,4.8,{}
Fats Domino,When the Saints Go Marching In,jazz,5VEIQ7S6AJehhbXAsnT27j,4.130684931506849,3.6510958904109585,5.505753424657534,{}
Dolphin,Ольга,experimental,2t05TMvU9gv1UgvdFwX53c,3.781603375527426,3.6953164556962026,3.899746835443038,{}
Richard Youngs,Soon It Will Be Fire,folk,6yjhKfKlcwhzdmqXbehCD9,4.411538461538462,3.1953846153846155,4.43,{}
Far,At Night We Live,post-rock,0pqk1clPhM2HRQk7CZMPvg,4.470000000000001,3.65,4.8,{}
Trader Horne,Children Of Oare,folk,6AFtc9gtip0fp26UVvPejM,3.4200000000000004,1.905,2.88,{}
Pokémon,The Time Has Come (Pikachu's Goodbye),sad,6jOy7e1JqskcFqu73qp4BF,3.68,3.7816666666666663,4.633333333333334,{}
The Albion Band,We Lie,folk,3OCl9HfPtBMxqbBBGstpBX,3.9766666666666666,3.441666666666667,4.075,{}
Prozzäk,Anna-Lisa,sad,5Uex6Ro23xgyLHj6AknS1J,4.47,3.65,4.8,{}
Maxi M,Отпускаю,sad,5Sq0Xd3UJlDhN2h3usFjKW,4.47,3.65,4.8,{}
Venetian Snares,If I Could Say I Love You,ambient,0Q1MWx9FzvZvGsk03Z15F7,3.264,3.188,3.4,{}
Ordo Rosarius Equilibrio,Sons & Daughters of Lilith and Cain,dark ambient,09NwG79m6WEQCBTuJO4ktC,3.1317241379310348,2.497068965517241,2.7777586206896556,{}
Der Blaue Reiter,Words of Silence,ambient,626hWhQeuDrGFUM0T5lst8,4.406666666666667,3.936666666666667,4.513333333333334,{}
Arcana,...The Last Embrace,dark ambient,0GLgro538FS27x86pVtm5g,2.7,2.115,2.295,{}
Der Blaue Reiter,Garden of Solitude,dark ambient,5qPMuT1VSEWkn5ULYabBCo,4.026666666666667,2.346666666666667,3.8633333333333337,{}
Blutengel,Nightfall,sad,6kZJrxJU19Hsk47Jk84aca,2.7325,2.84,3.135,{}
Sophia,Downfall,dark ambient,1kO4H7zxJxFyTnJfB5UlnM,3.6,2.8200000000000003,3.06,{}
Camerata Mediolanense,Fuoco,dark ambient,59MNdV8pQaKnYZYJjO7uTo,4.4975,3.315,3.625,{}
Camerata Mediolanense,Il Lupo,dark ambient,0arTPqJIhvOd1oRpPFuaqE,2.7,2.115,2.295,{}
Camerata Mediolanense,Podmoskovnye Vecera,dark ambient,7v9IdlNnzKLlLV0D78OaMo,2.7,2.115,2.295,{}
Camerata Mediolanense,La grande corsa,dark ambient,2IjYj3LE8DgO8ZBMp4IN1I,2.7,2.115,2.295,{}
Narsilion,o sonar das augas,electronic,7oowX9ukjl60PTjAKsBEz9,2.7,2.115,2.295,{}
Camerata Mediolanense,Rosmunda,folk,4zzsQtMX5cBlS47sLQ9x4Q,2.7,2.115,2.295,{}
Camerata Mediolanense,Canto di popolo,dark ambient,3SvocWBd5Xyyw5P9fs3Kt3,1.8,1.41,1.53,{}
H.E.R.R.,Drowning In Showers Of Melting Glass,sad,5dfz0XBjTt4w9DMtmehlMw,3.75,3.86,4.215,{}
Judgehydrogen,Silent Crypt,sad,2C70SkiVjIJKuwmDstZQaP,3.35,3.235,3.695,{}
Penitent,I Det Uendelige,ambient,46h3dxClT82IJ8CKmuGeRT,3.493333333333333,2.7733333333333334,3.066666666666667,{}
People Press Play,Girl,electronic,0j7utV23Lgx1obfGhLyAdU,2.835,2.7,2.5,{}
Bugge Wesseltoft,Gare du Nord,jazz,7AxaTNceTNDOaDkOniSazF,3.61,2.8833333333333337,3.5166666666666666,{}
The Decemberists,Annan Water,alternative,1ox5ibMmY16SjwNNVW6FuB,4.495764705882354,3.375882352941177,4.165882352941177,{}
Townes Van Zandt,Tecumseh Valley,folk,5KJMVvokqnMn9ribqPQja9,4.237777777777778,2.781111111111111,4.214444444444444,{}
The Thermals,An Ear for Baby,indie rock,3MgrzYTNCTwgos3yfpnhTH,4.157894736842105,2.125,3.6907894736842106,{}
Land of Talk,It's Okay,indie,3PdVyPYoC8jj7HwlDrKSHY,4.118782608695652,3.832608695652174,4.332521739130434,{}
The Good Life,Night and Day,sad,6y0aBUIx7KmuLliAIPsHTc,3.29,3.671130952380953,4.224523809523809,{}
Tindersticks,Ballad Of Tindersticks,indie,1O3rif9HNK8GhJFrQre3LS,3.6828382838283833,2.748019801980198,3.320264026402641,{}
Bob Dylan,Seven Curses,folk,4MAhwxen8arq2McQa6bAYy,3.511016949152543,3.4544067796610176,4.696779661016949,{}
Sinéad O'Connor,This Is a Rebel Song,folk,2ShkZjlTV0FaowQy7Akq8D,4.350457516339869,3.383921568627451,4.738039215686274,{}
Miles Benjamin Anthony Robinson,Buriedfed,indie,7v3vMBybUEMPqlFCs7zC82,4.21,3.3600000000000003,4.7250000000000005,{}
Alabama 3,Sad Eyed Lady of the Lowlife,alternative rock,3yUmeanXv7A1ahFGT8VDSg,4.2525,3.395,5.11,{}
Faith and the Muse,Caesura,dark ambient,66EodIIJ8424XgqKGrXf75,3.16,1.615,2.805,{}
In Strict Confidence,Alpha Centauri,electronic,4rGop5jvA7c4mVatL3RLTx,3.16,1.615,2.805,{}
Sarah Shannon,Postwar Hope,indie,4bmjXZtK7t4hGgZLuCfYi3,4.21,3.36,4.725,{}
The Flaming Lips,Evil Will Prevail,alternative rock,48QYKuJUN3WHy4GkM3vmw2,4.32,3.605,4.758333333333333,{}
Tomahawk,Mescal Rite 2,experimental,7qRbyLvtNrEdHpJTdyuoYV,3.423068181818182,2.852272727272727,3.230909090909091,{}
Two Gallants,Seems Like Home to Me,indie rock,4R3iacQ8Qm5IMYMBuwiZa8,4.489999999999999,3.072,4.101999999999999,{}
Wax Fang,Majestic,indie,5yzxbU3DPhyfQvBBJExzb7,4.366666666666666,1.7233333333333334,4.276666666666666,{}
Tubeway Army (Gary Numan),Are 'Friends' Electric?,new wave,4YMjssjl6JWPF4ZIcvcwkg,3.055,1.975,3.335,{}
Sonny Boy Williamson,Let Your Conscience Be Your Guide,blues,1cLrHu7oXpCWMdFIZbJvoR,3.838333333333334,3.683333333333333,5.4783333333333335,{}
Rosanne Cash,Sleeping In Paris,folk,5XDbhXKH3glbjsD2uWdEDO,4.195,2.6799999999999997,4.4174999999999995,{}
Bo Diddley,Bad Trip,blues,1NaqY1ofb0JGhNP1Dtyd7G,3.838333333333334,3.683333333333333,5.4783333333333335,{}
Kenny Larkin,Hello,ambient,0NZUb8m5lj0Wfj7eIC3MuY,2.94,2.025,2.835,{}
Womack & Womack,Friends (So Called),soul,4mFeEvwaecHTkHm28gaZmc,3.68,2.433333333333333,3.74,{}
Jarosław Jar Chojnacki,Pieśń Jesienna,sad,31w9gQxp987Q1CWnGDk78v,3.696666666666667,3.7,4.23,{}
Alfred Brendel,"Piano Sonata No.14 In C Sharp Minor, Op.27 No.2 -\""Moonlight\"" - 1. Adagio Sostenuto",sad,3Z2eQo3qypD2O8DcDXC9gF,3.638,2.724,3.854,{}
The Maccabees,Forever I've Known,indie rock,4PvdygYPkfEDFayHn1AHJ6,4.260000000000001,3.5133333333333336,4.376666666666666,{}
Kasabian,Glass,indie rock,40A29HTx6SiyIwigj2pr3i,3.16,2.565,3.09,{}
John Legend,Tomorrow,soul,0LoL9e5uLLtjYOx41TRcxE,4.246666666666666,2.63,4.146666666666667,{}
Calexico,Sprawl,indie,5S1T2vvaavM31KGqhIOwwm,3.16,2.565,3.09,{}
Delilah,Breathe,soul,2BmOUZtbz6MAroirsmrUef,4.052,2.936,4.513999999999999,{}
Stereolab,Super Falling Star,alternative,7nwzuHFo2zuzq1daebNi23,3.8275,3.2474999999999996,3.52,{}
David Sylvian,Waterfront,ambient,0sYniuSc6wcFhS5Lvc8Csa,3.1600000000000006,2.565,3.0899999999999994,{}
Ennio Morricone,A Dimly Lit Room,sad,1xSOBY5MKLNwjQbPtheJMI,2.8585294117647058,2.7493137254901963,3.5335294117647056,{}
Fairport Convention,Eastern Rain,folk,6pKkm4Nm195wamPdBDOze6,3.936,2.15,4.036,{}
Nicola Hitchcock,All or Nothing,trip-hop,1mtbo2Xm9ufLd6ZJiXYinJ,3.16,2.565,3.09,{}
Bel Canto,"Shimmering, Warm & Bright",ambient,2agj6uHYuUwlQoOjEuiM7n,4.013333333333334,3.0733333333333333,3.763333333333333,{}
John Legend feat. Rick Ross,Who Do We Think We Are,soul,2scd9lw4ljzDwMfG3WW4gD,4.246666666666667,2.63,4.1466666666666665,{}
Act Noir,Absence Of Charisma,alternative,0coBNT8k1aoM9AaJzE6AL6,3.8,3.0733333333333333,3.5966666666666667,{}
Ibrahim Ferrer,"Quizás, Quizás, Quizás",soul,6YHbsrNtRuZeqWbYiOJCTA,2.806666666666666,2.8733333333333335,3.34,{}
JS (Joerg Sommermeyer),Harm (Sommermeyer),acoustic,6HgcX4IqHNXrbywED88mBe,3.71,3.7,4.055,{}
Dears,Where The World Begins And Ends,alternative,0hR9bS0Xy3YDIMRrmKZmTV,3.16,2.565,3.09,{}
The Decemberists,A Beginning Song,indie rock,02Bd8WXqxchkQFBRwo9XKG,2.525,1.55,2.635,{}
Red House Painters,I Am a Rock,indie,5M8qROuH1vfX00NDYk8jQ6,4.293483146067416,2.6397752808988764,4.598314606741573,{}
Anna Ternheim,You Mean Nothing To Me Anymore,acoustic,5SMwe64QAjCNh8U5J8QZjX,3.7817293233082703,3.5029323308270675,3.9182706766917295,{}
Manic Street Preachers,Dead Trees And Traffic Islands,alternative rock,1SZlRFC8nclt6sakXyFpD0,1.87,2.065,1.98,{}
Julie Doiron,Ce Charmant Coeur,indie,02idx3HBqeIxFCBg4EZCop,3.215,2.175,2.91,{}
Kevin Cryderman,Limbo,indie,3dwKolcJbpmH6nXTnylatC,3.473333333333333,2.3133333333333335,3.6533333333333338,{}
Kevin Cryderman,Boxes,indie,6nFHOyyNLsgcjSxK4Njzbt,3.473333333333333,2.3133333333333335,3.6533333333333338,{}
Sufjan Stevens,Should Have Known Better,indie,5I6y1KWmUoV5YCaIEcs1qs,3.8,2.8285714285714283,4.371428571428572,{}
The National,Guest Room,indie rock,2oCtEQQ6BezDWy8qPxo6Wk,4.109459459459459,2.98972972972973,3.90054054054054,{}
The National,Ada,indie rock,4PRUsCNUV70lFhkF1ViOHj,3.6343037974683545,3.4907594936708857,3.913164556962025,{}
Beck,Blue Moon,indie,4gNErDjikE9QUQvkkqoB1S,3.84,3.0075,3.5675,{}
Sufjan Stevens,No Shade in the Shadow of the Cross,indie,5LQecKwQNqdf2uKdrJN04v,4.215,2.8075,4.009999999999999,{}
Noah and the Whale,The First Days Of Spring,folk,1UeCBCLyF7DGFk2pfiEk34,3.8851999999999993,3.231422222222223,3.9860888888888897,{}
Elliott Smith,Miss Misery,singer-songwriter,2Fw1fhTZwYacC0tGqMbjaE,4.412447916666667,3.7113541666666663,4.79171875,{}
Bright Eyes,Lime Tree,indie,0vbdsjmVzoJDFTKqa1Dz6W,4.024818181818182,3.810227272727273,4.453363636363636,{}
Mumford & Sons,Hold On to What You Believe,folk,2va7x2PRDMO8wRDvkK5hwV,3.574038461538462,3.594038461538461,3.566923076923077,{}
Lykke Li,Just Like a Dream,indie,6mVFmvReUBSclBzBjmtfA9,4.116666666666666,3.65,4.636666666666667,{}
Tom Waits,All The World Is Green,blues,4mBEFc7XQuJa9w4mNLIZNp,4.490878661087866,3.635188284518829,5.288284518828451,{}
The Decemberists,The Hazards of Love 4 (The Drowned),indie,2OnJ5RZuyi4dubXKY0gEWM,3.875342465753425,3.81109589041096,4.323287671232877,{}
First Aid Kit,Ghost Town,folk,7GoMuHEHsiCbe9IZSO6teX,4.192702702702703,3.5274774774774778,4.390990990990991,{}
John Frusciante,God,experimental,6PraWDPhwHLctT3I47g2tZ,3.4166666666666665,2.4866666666666664,3.356666666666666,{}
The Tallest Man on Earth,Wind and Walls,folk,7Ii32ajziQqzKZRyWXSz4Y,3.9616666666666664,2.39,3.7466666666666666,{}
Angel Olsen,White Fire,indie,7CoF39jL1rsYdbzsqNfRna,3.2275,2.9475,3.3675,{}
Tom Waits,Take It With Me,singer-songwriter,2873vNl0teoOfvycXFwoEb,3.541103202846975,3.5048042704626337,4.591957295373665,{}
Sufjan Stevens,"To the Workers of the Rock River Valley Region, I Have an Idea Concerning Your Predicament, and It Involves an Inner Tube, Bath Mats, and 21 Able-bodied Men",indie,2W520DBWwE5Iv2AS6yjCuu,3.8533333333333335,2.4766666666666666,3.4566666666666666,{}
Empire of the Sun,Concert Pitch,electronic,01MhW3mxsCg2Jrz6HNOZUA,4.203333333333333,3.036666666666666,3.6,{}
The Mountain Goats,Woke Up New,folk,6Jn5ymHxc2eH5Mo316TNyh,3.804166666666667,3.861666666666667,4.235,{}
Snow Patrol,One Night Is Not Enough,indie,3TtOsoiG6N7MGxumjFb0kF,2.545,2.105,2.26,{}
Elbow,Jesus Is a Rochdale Girl,indie,2nc94LYGceqZpGJIev6srK,3.923333333333334,2.34,3.84,{}
The Airborne Toxic Event,Something New,indie rock,3lGw7qPio3J6htK1kMKNLC,3.173673469387755,3.5222448979591836,3.5934693877551016,{}
Sufjan Stevens,"John Wayne Gacy, Jr",indie,2gFBh7NnEfSeBoZZDB5d2C,3.822105263157895,3.1857894736842107,3.872631578947367,{}
Butterfly Boucher,A Bitter Song,indie,1ATywzqtYeAozAAkFxUhRH,4.172374100719424,3.925107913669066,4.47726618705036,{}
William Fitzsimmons,Just Not Each Other,folk,778wnHTkV3F1mtUgehQIWF,4.01875,3.9925,4.0649999999999995,{}
Emilíana Torrini,If You Go Away,trip-hop,3abTSIHM8zVRbcTzJo3RVp,1.5614473684210526,1.868157894736842,2.0363157894736843,{}
Tom Waits,On the Nickel,singer-songwriter,10c4ffh4ozt4PlpMmIGhu4,3.84980198019802,3.857920792079207,4.841534653465347,{}
Cat Power,The Coat Is Always On,indie,16E3NpOus2rI6n13pBqTtH,3.910704225352113,3.2899999999999996,3.848450704225352,{}
The Damned,Life Goes On,post-punk,5fHTdGsnnj0minXaTKAdFV,3.928,3.328,3.622,{}
Au Revoir Simone,Tell Me,indie,33PJ0GQ0eiLo4Ixzxs8dcg,4.203333333333333,3.036666666666666,3.599999999999999,{}
The Magnetic Fields,"Drive on, Driver",indie,0rrelRb3XN06MiNNdGdKFU,4.114260355029585,3.065266272189349,3.9969230769230766,{}
Mogwai,Burn Girl Prom Queen,post-rock,4pxIYrUJprvFTBiZJsjVm3,4.352207792207793,3.732207792207792,3.848051948051947,{}
Why?,This Blackest Purse,indie,7IwQCBDM6pc9iDCVUKLFll,3.595,3.85,4.18,{}
Chad VanGaalen,Peace On The Rise,indie,188qYgObWS3TfCPiT0IAun,4.4425,3.09,4.0874999999999995,{}
Margot & the Nuclear So and So's,Jen Is Bringin' The Drugs,indie rock,6WUffRBfmqo94VStJZVIDa,3.584166666666666,3.5533333333333337,4.346666666666667,{}
Billy Bragg,The Man in the Iron Mask,folk,4QHAWuIQbLRFglqkCYlrPX,4.05,3.7066666666666666,4.0233333333333325,{}
Death Cab for Cutie,Talking Bird (Demo),indie,598b2mt2cLqjdZixmkXUXw,4.374,3.174,4.256,{}
Tindersticks,Buried Bones,indie,4PfIxgWzpC5ExTz9eaQTOu,4.300625,3.895625,4.27375,{}
Seal,If You Don't Know Me by Now,soul,17Z3FhU65ZigBRrxtw45lg,4.072933333333333,3.1281333333333334,4.457866666666666,{}
Meg & Dia,Rebecca,alternative,3WJSs3bjYOi1L57SLmWvbz,3.935,2.18,4.011666666666667,{}
Lianne La Havas,Good Goodbye,soul,1NBryvK85AodnQwIy8qPWc,2.7325,2.9575,3.08,{}
Eva Cassidy,It Doesn't Matter Anymore,folk,03Myash6OFW729PDUBWS6J,3.7369375000000007,2.2879375,4.3485000000000005,{}
Patty Griffin,Useless Desires,singer-songwriter,5d8OAW7clgESJAo64wmG48,4.306829268292683,3.847073170731708,4.902439024390244,{}
Morrissey,The Loop,indie,2260wF0GyQJKmq5x7L8Uqm,2.545,2.105,2.26,{}
Nick Drake,Magic,folk,32Z3miiD5SZgaIkaGEWStf,3.2860891089108915,2.986336633663366,3.421386138613861,{}
Sebadoh,Nothing Like You,indie,48OECGcyOBNJ9t71GrY5a8,3.745,3.51,4.18,{}
El Perro del Mar,Sad,indie,507YRqLRBApNNUFClbM6JW,2.7816666666666667,3.415833333333333,3.415,{}
Suzanne Vega,Undertow,singer-songwriter,3Yg6PQoLu0rKdnYoRrFmMq,3.431186440677966,2.259661016949152,3.652881355932203,{}
Billy Joel,Somewhere Along The Line,singer-songwriter,27m6b42tYaQyZt13yHGoH3,4.115,2.8125,4.4225,{}
Aimee Mann,Put Me On Top,singer-songwriter,2bbzJzaNSdOHECnc2uKnV7,4.253559322033898,2.4938983050847456,4.113220338983051,{}
Sleater-Kinney,A Quarter to Three,indie,351A7qskQfpTvSiQaDrS4J,3.595,3.85,4.18,{}
The Frames,Suffer in Silence,indie,7ofIJ69RhDRTlJJJ8Np1Cg,3.806,2.752,4.182,{}
Sigur Rós,Samskeyti (Live),ambient,06rj4rkxaW0D67vtmQLIg1,3.595,3.85,4.18,{}
Os Mutantes,Vida De Cachorro,experimental,1ZCuPh7r4S2y2hweztEzOG,3.6033333333333335,2.7666666666666666,3.21,{}
The Perishers,Going Out,alternative,3gl6xW0KidR3gCUUozXi0d,2.545,2.105,2.26,{}
Nina Simone,That's Him Over There,soul,50VzcDXhzcBlxj0GQYjL05,4.1242857142857146,3.4371428571428573,4.664285714285715,{}
She Wants Revenge,A Hundred Kisses,post-punk,3Qrlsf4zThho49XCCqKsT8,2.72425,2.40875,2.5149999999999997,{}
Seefeel,Spangle,electronic,2YprlZ1tf2G9Gd3BKhP8sQ,4.371666666666667,3.306666666666666,3.786666666666666,{}
Stina Nordenstam,The End Of A Love Affair,alternative,37ZxTNWjo9Wp2JnHawwmz8,4.116666666666667,3.65,4.636666666666666,{}
The Antlers,Kettering,ambient,453spNn4mGdYErYt3rGhSX,4.19812865497076,3.944619883040935,4.38982456140351,{}
Cat Power,Wealthy Man,indie,3LY2bi8MLZnAMfTnJ7vZub,4.0407843137254895,3.740000000000001,4.369215686274511,{}
Eels,World of Shit,alternative,63p0VG1QKJcrSY9AA3BtZX,3.96,3.905,4.987500000000001,{}
Jason Collett,We All Lose One Another,indie,4ErZ84IKKAlRC8OQX6xdST,4.144220183486238,3.404311926605505,4.589541284403669,{}
The Naked and Famous,What We Want,indie rock,0ma51BJQZepg45pB15DN0j,3.01,3.4320000000000004,3.712,{}
Josh Rouse,Sad Eyes,singer-songwriter,5WsKbutWU4S7gq8MH8aNWG,4.026695652173913,3.941130434782609,4.581652173913043,{}
Sunny Day Real Estate,Two Promises,indie rock,7hm1LEIirvRKtchXrgfyxj,3.29,4.0,4.18,{}
Dinosaur Jr.,The Leper,alternative rock,2bI4rpkLbWwZfkfh6BbGJi,3.29,4.0,4.18,{}
Sunny Day Real Estate,Fool in the Photograph,alternative,5anZDBePyUirm3uBjiB3wj,3.29,4.0,4.18,{}
Lucinda Williams,Blue,singer-songwriter,7n9Dp8yURvNGTyAMXyfmb1,4.454074074074073,3.607037037037037,4.995555555555556,{}
Mark Lanegan,Pendulum,alternative,0l9Be8iRgRDBIkWA5SNam0,3.5173684210526317,3.827807017543859,4.8029824561403505,{}
Mark Lanegan,Sunrise,indie,4njbjPZZGvuSJa9kMNPMtk,4.232512315270936,3.462857142857143,4.393054187192119,{}
Sugar,Fortune Teller,alternative,1qIInKmOqKeCzYAy1LSSei,3.29,4.0,4.18,{}
Guided by Voices,Lethargy,indie rock,1hlN0Cy3lReBTbnVSDEgcg,3.29,4.0,4.18,{}
Jesu,Wash It All Away,post-rock,7dC0qnaXXBIhMbbYfudKVd,2.3433333333333333,2.71,2.713333333333334,{}
Craig Armstrong,Glasgow,ambient,2LhA68Vm5k6lh0QenNFrDV,3.5798876404494377,3.234831460674157,3.6760674157303375,{}
