artist,track,genre,valence_tags,arousal_tags,dominance_tags,spotify_id
Animal Collective,La Rapet,indie,4.0,2.68,2.96,1o7yTZF1wZWUFnRnX6kxxh
Xiu Xiu,Apistat Commander,experimental,2.913333333333333,3.48,3.613333333333333,5ruW6G2Xv0H9D6q4YyKpzx
The Frames,Rise,indie rock,4.088571428571429,3.447142857142858,4.1499999999999995,1vBaQH4iuE0eDYElzm0ywq
Sleater-Kinney,Jenny,indie rock,3.437766990291262,3.237864077669903,3.4033980582524266,4JFQgeODDOsYtFiDEzPiEe
Sunset Rubdown,For the Pier (and Dead Shimmering),indie rock,2.324,1.732,2.5,5qgnjABlHZD3EY35GMXdGR
The Birthday Party,Junkyard,post-punk,3.71,3.4,3.0,5xzjYtSBiWmYxaoguzDuN0
Tiny Vipers,Dreamer,acoustic,4.4,3.6771428571428575,4.477142857142858,3L0kGQlh3tbMHxjbAMxGUS
POP ETC,Speak Up,indie,3.72,2.42,3.29,3WPVBSy8gle6w4Fd0NVXS7
Ani DiFranco,Letter To A John,folk,3.0466666666666664,3.61,3.793333333333333,7qCU1BGUeMw09K9DdxXZOV
The Mountain Goats,Alpha Double Negative: Going to Catalina,acoustic,3.325,2.385,2.655,4b99AmgvjmlUszHWUut6D7
Electrelane,Two for Joy,indie,3.86,3.025,3.415,0VNeJl2yUNx2ixfooOAlMf
They Might Be Giants,If I Wasn't Shy,alternative,4.015621301775147,2.8165680473372783,3.492544378698225,1HErtF1anvSi8ERPKdX3sF
Deerhoof,Hallelujah Chorus,indie,4.5,2.08,4.48,5vAgjyQym1CcHrmLAFPqsQ
My Brightest Diamond,Ice & the Storm,indie,4.16,3.48,3.64,15qTaLMeTJCPfebHHzDdL0
Teen Suicide,dan collins vs. the maryland judicial system,indie,1.05,1.745,1.92,0QmQT7r1383LV68R11hlge
Ani DiFranco,Your Next Bold Move,folk,2.98,2.433333333333333,3.2,0zeFnygwGIq04aAKSlDnIr
The One AM Radio,What You Gave Away,post-rock,4.482,3.6486666666666663,4.603999999999999,6tLLrX4O5uZ57DH73PffV0
Nils Petter Molvær,Trip,jazz,2.335,2.82,2.165,3mAuyxxzjOnd7usCbg6bOf
We Plants Are Happy Plants,Apollo,electronic,4.256666666666667,2.8766666666666665,3.4066666666666667,6kQ4qypwPq0qXOKA8UT7fV
The Rosebuds,El Camino,indie,2.8866666666666667,3.0033333333333334,3.056666666666666,0WNaSvInwk8wRppjFrWVi2
Kitchens of Distinction,4 Men,post-punk,1.165,2.475,1.6299999999999997,0BSnckq2SPVT0JeiYA2vJ6
Salyu,landmark,j-pop,4.165,3.7375,4.465,1pWoRGKzbBYJLXeIIjDVMA
Crime & The City Solution,The Sun Before the Darkness,post-punk,3.6675,3.265,3.31,7Gzz556l5fsme34cvNB9lu
The pAper chAse,One Day He Went Out for Milk and Never Came Home,indie rock,1.7033333333333334,3.8833333333333337,2.6666666666666665,1C1Sowscwk7TOzsXJsbpFc
Kitchens of Distinction,Gone World Gone,indie rock,1.175,2.045,1.805,6EmvU6k8vlK6pyVoAH4RdE
Miranda!,Tiempo,sad,1.05,1.745,1.92,1foJv5gdBrAekl9as4KLTM
The Working Title,The Mary Getaway,alternative,4.0,2.68,2.96,0PgWc7v9dGhIC4pAuQUMl1
Migala,Gurb Song,sad,4.25125,3.89375,4.48875,2ggNuiV2K1g6dS5OwmSXjI
Amusement Parks On Fire,So Naturally,shoegaze,3.595,2.4,2.66,4jlIjpbePVJvc5lsImTYfO
Sneaker Pimps,Walking Zero (Tuff & Jam Unda-Vybe Vocal),electronic,1.225,2.97,1.635,5u0iZXtD0E1eoHMfhzdMfJ
Kristin Hersh,A Cleaner Light,indie rock,3.275,1.76,2.945,6mOn3GODvZrVzWRPTq3aXL
Terje Rypdal,Avskjed,jazz,2.54,2.045,2.305,6KNfXFMvJM9ph7KmgD74un
The Bonzo Dog Band,Fresh Wound,soul,4.036666666666667,3.4833333333333334,3.6666666666666665,2hOgBuk4pLaFhFApKnNUex
Mark Owen,Stand,indie,3.23,2.705,3.475,4wFI3RqBPJtsM42WO4Y3H0
Son Volt,Medicine Hat [Live][#],indie,4.013333333333334,3.0933333333333333,3.316666666666667,5DlQ3WXeBK4wepmkra0eHo
Dumas,Ferme la radio,ambient,3.6825,2.2975,4.3525,5oMBJ6UTSdicbJMiALcbYa
5th Projekt,Spin,indie,3.526666666666667,2.786666666666666,3.466666666666667,7dNl7xfSPx1ukQhGI7pICj
Indigo Girls,Pushing the Needle Too Far (live),folk,2.825,3.3,2.785,15wZLF0vSiyMlgq42zcC8m
Albert Ayler,Bells,jazz,4.449999999999999,3.18,4.313333333333333,1US952BXc6sPRXuFnxapA3
State Of Bengal,Rama Communication,electronic,2.91,2.41,3.15,3mxM6ePD3L3OqfzcmolOnu
Little Richard,Get Rhythm,blues,2.7358333333333333,2.879404761904762,4.339047619047619,58xF9amTQTj3Y9jRg2N9JO
Vera Hall,Trouble So Hard.,blues,3.554027777777778,3.4776388888888885,5.046527777777778,4yaGBjUAKstcoX4nO8fiTv
Odetta,Battle Hymn of the Republic,folk,1.715,1.805,2.72,7tP0ribZqQZbmBxlh4ipcs
Paul Robeson,Water Boy,blues,3.2195238095238095,3.124285714285714,4.5130952380952385,3WQki6B8XjEKKW4Sk3Cxv7
Beth Quist,Grace,ambient,3.425,1.915,2.925,3yHwXpFSlLSqNe87Ntq7eU
Abdullah Ibrahim,Zikr,jazz,4.256666666666667,3.2733333333333334,3.806666666666666,76cts6exlQOR358dEaQBZa
Bheki Mseleku,Meera-Ma (Divine Mother),jazz,2.58,1.625,2.775,3dkzbOPqWeRSXxX8TYIJHN
Edward Sharpe & The Magnetic Zeros,Desert Song,indie,3.63,3.56,3.2933333333333334,5ZyYsfJsTi3cR1dZpciCbs
...And You Will Know Us by the Trail of Dead,Source Tags & Codes,indie,4.146666666666667,3.8966666666666665,3.8233333333333337,1EoXJuZUCVnasrYY5wuVay
Tindersticks,Another Night In,alternative,3.352260273972602,2.6873972602739733,3.503390410958905,1bba9FSgBnz3GJis8a3jel
Patrick Wolf,Damaris,indie,3.81482269503546,3.0243971631205673,3.4303546099290783,2yHa3UIyJjwhCI63nxisbm
Emilie Autumn,Castle Down,alternative,3.5793258426966292,3.437415730337079,3.3773033707865174,2THP1sYv9l0va18EWhH6SI
Yann Tiersen & Shannon Wright,No Mercy for She,indie,4.3,3.9375,3.7025,6SDhHrn90TfAeIiCIFaA8N
Get Well Soon,Lost In The Mountains (Of The Heart),indie,3.9,3.4266666666666663,3.5199999999999996,1RMu3ZmPzAot0hYjuotFaq
Lisa Gerrard,Swans,ambient,1.55,1.5514285714285714,1.5485714285714287,5RjWTs4b5KECWOt55FhCld
Songs: Ohia,Love Leaves Its Abusers,folk,3.29,3.338888888888889,3.786666666666666,4feugqcrBSrQ6NLYa56AB1
Grails,Acid Rain,post-rock,3.5880000000000005,2.9920000000000004,3.3539999999999996,4OrZmZMfnMFcAYa7YCJapD
Sparklehorse,Dreamt For Light Years In The Belly Of A Mountain (Aka Maxine),post-rock,4.39,3.9833333333333334,3.563333333333333,1RRguSPQ6wj82AN2eesvKc
The Twilight Sad,"Here, It Never Snowed. Afterwards It Did",indie,2.585,3.295,2.385,5AWqet0sOluwpS88S3bqyt
Arcana,The Ascending of a New Dawn,dark ambient,2.4233333333333333,3.3600000000000003,2.87,34phNPgeNalbLZwXWgHtRV
Bob Dylan,A Hard Rain's A-Gonna Fall [Live],folk,3.1966666666666668,3.18,3.19,3P6aVIfUQaEqwfaJV5O3ct
Ours,Ran Away To Tell The World,sad,3.988278145695365,2.6661920529801324,4.359801324503311,5Dff3iQcKaId1BaznTiwpF
All My Faith Lost ...,Angelike,dark ambient,4.2299999999999995,3.83,3.683333333333333,5PChqLGPjoZAcDlvIjL7iE
Pati Yang,Empty Temple,trip-hop,3.4585714285714286,3.5999999999999996,3.732857142857143,7qm71PwlGO64ldPjYlQTmi
Abbey Lincoln,Love Has Gone Away,jazz,3.5733333333333337,3.7977777777777777,4.897777777777777,3fEPztaNxNTOUGpamwKsO3
The Twilight Sad,Three Seconds Of Dead Air,shoegaze,2.585,3.295,2.385,1dCYzrupnXZWkGPEQmZQ6r
Johnny Hollow,Gone,experimental,3.493497536945813,3.2672413793103448,3.809852216748768,5t6PpgHWEH7DO7NIktN2qG
Eartha Kitt,The Heel,jazz,2.6566666666666667,3.68,2.8933333333333335,7L6a1MEJejDEXQ4lJYQ3ty
Evermore,Into The Ocean (Calling You),indie rock,2.585,3.295,2.385,5PhHMouPLkub4TJlyf4hh9
Bob Dylan,"It Takes A Lot To Laugh, It Takes A Train To Cry [Alternate Take]",folk,3.1966666666666668,3.18,3.19,5PBNBbkGlHjnFGZadaKTjz
Wynardtage,Tragic Hero,electronic,3.036666666666666,3.65,3.2,00D86XcfkCgrJdOEKMcPTg
Tom Waits,Midtown,jazz,3.7723529411764702,3.888823529411765,5.556470588235294,1a3D5gIwSuoKHg9DLlLEUO
Beck,Ziplock Bag,alternative,3.6531858407079647,3.791769911504425,5.515929203539822,5ikazVGbRe8cpXvEtNN3Ry
Stereolab,Black Ants in Sound-Dust,experimental,4.434437869822486,3.3858579881656805,4.355562130177515,5Ej9HY6ZVTAhjObtnIeeAz
Blondie,Fan Mail,new wave,3.683333333333333,3.1533333333333333,4.056666666666667,4BMbD4jHKpmukraBqxUWKJ
Janelle Monáe,57821,soul,2.685,2.595,3.05,6a930x0L0PmYQIu5itOU82
Rasputina,Secret Message,alternative,3.4833333333333334,3.0933333333333333,3.57,2tLuD8JS3toyKntvWZa13e
Wire,Point of Collapse,post-punk,4.444,3.592,4.68,2pKGjqnREPwEztytReSk5O
Hexperos,Hesperos,ambient,4.3975,3.9075,4.6325,5m9US7dhPZ3foB404ttNWu
Donna Summer,Grand Illusion,soul,3.673333333333334,3.93,3.89,3omMag8iblE9tDCBtCfgI6
Booker T. & the MG's,Over Easy,soul,4.498493150684931,3.873013698630137,5.694794520547946,4800VsaSG3TQocOSVfp3mT
Edison Glass,Let Go,indie,3.86,3.0249999999999995,3.415,1MBjxWZrhjen261UqvhrPl
Denali,The Instinct,indie,3.41,1.715,3.22,2z1j7OJAz5emI040VguxBv
David Byrne,Tiny Apocalypse,new wave,4.445,3.4,4.0575,36LadbHvLQkpxlkW4TrRxd
Bang Gang,Sacred things,trip-hop,3.34,1.405,3.5,49sMhCG5Vy1leRJjXKcyGm
Arab Strap,Serenade,alternative,2.94,2.74,2.8566666666666665,5f9Yi0IwEjW7f1bi3DncHC
Halou,Sneaky Creatures,electronic,3.24,2.12,2.895,68bedGuU4qVibkqBNzZS7e
Arcana,Wings of Gabriel,dark ambient,2.54,2.045,2.305,1ZRfm5bZqbb5hAzdwepDAw
Enigma,Shadows,ambient,4.213333333333334,3.45,3.163333333333333,2wVM6KIEE3m6nlH8ftyQzH
Show Of Hands,Crow on the Cradle,folk,2.415,2.6450000000000005,3.005,2cc240ZfP8AYx5gfrln97e
Existence,Heart Beat Of Life,electronic,4.415,2.72,4.7124999999999995,30OFckVp16VErh6rp8uOxy
Dvar,Raah Dhar,experimental,3.996666666666666,2.3466666666666667,3.946666666666667,3eMDwATKTmF8kkCFsjyfu4
Kirsty Hawkshaw,Oceanic,ambient,3.493333333333333,2.6666666666666665,2.12,7nYXDgeSrFqYkKpVnjTsXo
Księżyc,Zakopana,folk,1.17,2.835,1.8,2ua7agJBLcyI1U3MnpYxLu
Dvar,Iih Rah,experimental,3.025,2.725,2.38,6uG5uDXlaOtEsqzcPqh1bJ
Lost in the Trees,If You're Afraid of the Dark,chill,2.58,1.625,2.775,5s62ls5RLDgCITPMzZ0SX4
Księżyc,Chodź,dark ambient,2.54,2.045,2.305,7sMEc0cFaN5mq6Y4r60BPQ
Antaeus,Kyrie,chill,3.850746268656717,2.425373134328358,4.141791044776119,1ywrKFKKKSnFtQoUKJ2pzm
Peter Green Splinter Group,Hiding In Shadows,blues,3.5066906474820145,3.65863309352518,4.902230215827338,2VVgtuTZQwdCOV2odaMA6R
Vidna Obmana,The feather cycle,ambient,4.4875,2.6225000000000005,4.23,6cxhk7evyDQcwSZIsFh72H
DJ Mayonnaise,The End Of The Beginning,trip-hop,1.855,2.5,2.13,386t4fiVjT7DBE63GtWyfk
Dvar,Naakhiil,experimental,2.6066666666666665,2.526666666666667,2.9833333333333334,1hCubWC4VPZGEGnyAPFcch
Dvar,hora,experimental,3.86,3.025,3.415,48s8yYGGRNeebSQOsJuM7F
Dvar,ha t'annah,experimental,4.266666666666667,3.3800000000000003,3.8133333333333335,2P9L2Qd64BQFAZoqUsaS81
Dvar,ihirrah,experimental,2.54,2.045,2.305,7s0xs6NNXUb84J2ElXj7YW
Dvar,kiam kiam,experimental,2.716666666666667,2.98,2.8666666666666667,5UABpEECiQxXUamG0euYIN
Dvar,ariil iaat,dark ambient,3.025,2.725,2.38,5PHY2SfnxJzFudr6CNTWfo
Kirsty Hawkshaw,One Moment,electronic,4.376,3.19,3.604,7EjXNAkK2Vkr0cACKGLFOf
Kirsty Hawkshaw,On Ultimate Things,ambient,3.93,1.82,3.805,21PfKmK1LVy2F5LKDvMyUS
Enigma,Principles Of Lust [Everlasting Lust Mix],ambient,3.71,3.4,3.0,2FQfbnhgELz2pJMCz4TGKZ
Fiona Soe Paing,Tah Stin Koh Mpor,electronica,3.71,3.4,3.0,0RtapWhF103Hs4tjHGc42C
Nheap,5 March,electronic,3.7666666666666666,3.06,2.9,6qd5qVUi65Dgf32G2Ulke9
Diverse,Under the Hammer,chill,2.58,1.625,2.775,0joJaPfhH4ar0o39Zwe6EN
David Clavijo,African Spirit,ambient,3.6266666666666665,2.4466666666666668,3.5533333333333332,3baA3aVkS2s8hvzfz0wEpF
Lingua Mystica,World Of Fantasy,electronic,2.91,2.41,3.15,2JOPoCqV6grhmkEN5Npw5w
Nheap,Translucent,electronic,3.405,2.57,3.27,3PZMGR94FZbqmj4iJR18Y5
Nheap,ad (Moher),electronic,3.025,2.725,2.38,2zOns851a2vRHw2uHrZkpl
Crimeanization,In a Lifetime (single Version),chill,2.58,1.625,2.775,0ugNn2NCzILOQiEb8PCIJn
Silentaria,The Beginning of the End,electronic,2.91,2.41,3.15,6xa7VhX1YYUYM0dvm5OfJc
Silentaria,One Last Quest,electronic,2.91,2.41,3.15,0SIYRShRcsOKBSJUCajE49
Silentaria,Emerge,electronic,2.91,2.41,3.15,0VA2YPJ5HvXAA1izNTel7o
Silentaria,The Ruined Innocence,electronic,2.91,2.41,3.15,1tQwNVtPwffvWRsHd4cyVD
Silentaria,Beyond Destiny,electronic,2.91,2.41,3.15,0LyANxxpUc7G2hW5ijKfX3
Silentaria,Return of the Lost,electronic,2.91,2.41,3.15,6vyzAAF9qika8WOdvVm0KL
Silentaria,Lament of Being,electronic,2.91,2.41,3.15,5UBa7jj1wrG3a6cShY0f1x
Silentaria,Farewell,electronic,2.91,2.41,3.15,2IspROvyIwZLLFZAOmkbwZ
sigur ros,Untitled (Vaka),indie rock,4.116666666666666,2.683333333333333,3.6233333333333335,331TLlSwGbVcNKJMkylNbK
Silentaria,Hidden Utopia,electronic,2.91,2.41,3.15,6Yk9hw57OhqaVk9GEkgA2R
Silentaria,It's time to go,electronic,2.91,2.41,3.15,3Cf6PlxaD6Vlfj65F0RhyZ
Silentaria,Eastward,electronic,2.91,2.41,3.15,3ADV0ghVzf70yoRTDK0ZQn
Raison d'ętre,Ascent of the Blessed,dark ambient,1.9066666666666667,1.3633333333333333,1.7033333333333336,4zlkmXLx4gXPtFp0enK4gN
Robert Rich,Rainforest Suite:Surface,ambient,3.8133333333333335,2.7266666666666666,3.406666666666667,6NEVc1XiHA5grVgeVGqdNx
Joy Division,Atmosphere,post-punk,4.352571428571427,3.7780952380952386,4.380952380952381,5UPnBgnylUCjtAPtAH4tJY
Arcade Fire,Suburban War,indie rock,4.2396261682243,3.128691588785046,4.031401869158878,2rtDHB2fSisS34D0ArWg06
Lana Del Rey,Cherry,alternative,3.22,2.6466666666666665,2.996666666666666,1Ym6aMuT5bliaZMC67AmPp
Mono,Burial at Sea,post-rock,2.997395833333334,2.0050000000000003,2.5846875,6aMy9C5AJuFZqvPmeoZVW4
Built to Spill,Stop the Show,indie rock,4.318333333333334,3.478333333333334,4.176666666666667,1fcjNgC3VEFDGyclYrC7fw
Jason Mraz,Details in the Fabric,singer-songwriter,4.267156862745098,3.3677941176470587,4.78421568627451,7EvZucbeXRDEwT4cFpHEi8
Moderat,Therapy,electronic,3.595,2.4,2.66,3U88OtMjutfPCUfK4ZTm7F
Cage the Elephant,Rubber Ball,indie rock,4.116666666666667,2.6833333333333336,3.6233333333333335,65Fz2cM2BiIlBBlNbw5RtZ
The Legendary Pink Dots,Love in a Plain Brown Envelope,alternative,3.71,3.4,3.0,6mr5UiCetFfik5okYk14OF
Josh White,"Jelly, Jelly!",blues,3.3566666666666665,3.52,4.1466666666666665,2UnGAA6BEOhCj2cd5HwAPB
Mumford & Sons,Lovers' Eyes,folk,4.29,3.865,4.815,7rMDB1bKHO0Sh8oTWWvdsJ
Daughter,Still,indie,2.8375,2.4425,3.4174999999999995,32VyTnnnqys5QNS2OoKJmx
Blood Orange,But You,soul,3.24,2.12,2.895,4Q7Iacj0dnfOu3bdXTcCUA
Lambchop,Slipped Dissolved And Loosed,indie,3.9410958904109585,3.504383561643836,4.890000000000001,5waI1qYtBOMxLzMZH6oujb
Broadcast,Hawk,electronic,4.494,3.224,4.328,48Nl2NdtP5xPlJpm3S95AP
Tinashe,Bet,trip-hop,3.24,2.12,2.895,5PjiqTsTLuK1xkTkg0o6go
XYLØ,America,indie,3.24,2.12,2.895,557KWxa3o2DHiCTeJCg2Ss
MNDR,Feed Me Diamonds,indie,3.51,3.5966666666666667,4.193333333333333,0Ui2qWwIxOeDprmJftJmno
Sam Cooke,Lost and Lookin',soul,3.373,3.163,4.676500000000001,34EltYEPxM1kwzfvi7PUU9
Katie Melua,Red Balloons,jazz,3.0025000000000004,2.835,3.7675,2cE0U8Cm2ws1hvvN60vkln
Small Black,New Chain,electronic,3.24,2.12,2.895,1OBcIlqNFWJOgSYBYaFi5l
Milosh,It's Over,electronic,4.29,3.865,4.8149999999999995,6aDlPCpY8GvS27KyCMVn3n
Zomby,Haunted,electronic,3.748,3.182,3.77,749EQLC41Kk2jEkgHRZalX
Onuka,Time,electronic,3.24,2.12,2.895,2C02rdKLvFmhDYxiO68lCB
Hundred Waters,Xtalk,electronic,3.24,2.12,2.895,5Jk0vfT81ltt2rYyrWDzZ5
Lush,Leaves Me Cold,shoegaze,4.236279069767442,2.798139534883721,3.5281395348837212,55SuzmHZVSBOiGSHXWL3QG
Kelela,Something Else (Prod. Nguzunguzu),experimental,3.24,2.12,2.895,6MRHqLS1Egtmh4d4Bbcx69
People Press Play,These Days,electronic,4.3875,2.3150000000000004,3.975,0ytl3vH1m4G86aO0yoDDms
Lush,Last Night,shoegaze,4.383103448275863,2.803793103448276,4.063965517241379,3vJuG3Uc9yUmB79azIEGDE
Swervedriver,Deep Seat,shoegaze,3.88,2.4966666666666666,3.7799999999999994,5H2kNIrzEsKfofmrt1B3SU
Nat King Cole,For All We Know,jazz,4.3525,2.8000000000000003,4.390000000000001,4vBDDMzwc7DpSgFDjUU14G
A Sunny Day In Glasgow,Drink drank drunk,shoegaze,3.24,2.12,2.895,1C4DoemIe5K7J52RuNsmIH
Lush,The Childcatcher,indie,4.0825000000000005,3.2924999999999995,4.084999999999999,3JZokxfUoPCf9vZP55p8SZ
People Press Play,Hanging On,electronic,4.36551724137931,2.7824137931034483,4.451379310344827,27WtTuU7oXLYpgZPBh4X7m
Adem,Love And Other Planets,folk,4.290000000000001,3.8650000000000007,4.8149999999999995,4GMSnUyXZ4gu1ytEQMIAG7
Athlete,Wires (Radio Edit),indie,2.976666666666667,3.296666666666667,3.123333333333333,3xnjYt4F6F40ZULD2IN6Wm
Luna Shadows,Hallelujah California,indie pop,3.24,2.12,2.895,3Yli6uJEhTTVQm1mXjeEeZ
Bent,On the Lake,electronic,3.24,2.12,2.895,2wC5QoqnqAtMNv9bccfB1e
JJ Grey & Mofro,On Fire,blues,3.8731623931623935,3.7015384615384614,5.490854700854701,0R5LvXqflgLHCJancEPHTs
Samaris,Stofnar falla,indie,3.24,2.12,2.895,35HRtYYOlAR7DiwegrvXVm
The Delfonics,When You Get Right Down To It,soul,3.24,2.12,2.895,3JpDpIUafzYIM1fXRPCjWX
Lunascape,Severed Heart,trip-hop,1.6441791044776122,1.075820895522388,1.4691044776119404,038pKP9gXdpdj5f75I5U9L
Halou,Crumbs and Dust,electronic,3.24,2.12,2.895,6D52waSdlIiWJtbX53nRFM
B. Fleischmann,24.12.,electronic,4.29,3.865,4.815,276iCC5iQufaaA8UKgCBht
Ryan Adams,"Elizabeth, You Were Born To Play That Part",singer-songwriter,4.242702702702704,3.9202027027027024,4.6157432432432435,63SdQpVeDurGLThqVdcF12
In Strict Confidence,In favilla,electronic,3.807722772277228,3.4760396039603965,4.02,0ktseTlyJPsXA7iKtQsPPw
Letum,Broken,dark ambient,4.177499999999999,3.265,3.7775,4RDWo5iLGyqozmsnYy9OSO
Jack or Jive,Your words,j-pop,2.87,2.62,3.03,30EAnvQdJP9RpeHmsPm73C
Ferri,Tomorrow Comes After Today,singer-songwriter,2.895,3.215,3.465,1yg4xYzB8vz6iqFy5RBZ6F
Jack or Jive,Prayed again,j-pop,3.955984251968504,3.547244094488189,4.0799212598425205,0qWUUTutaEZnoMW9IFd760
Justyna Steczkowska,Korytarze,alternative,3.6066666666666665,3.11,3.556666666666666,6UldZSsmKS3EHwXCOvXUmF
The Hush Sound,Hospital Bed Crawl,indie,3.025,2.725,2.38,70gUBih8A8iwOQa3sT0FN2
Stateless,Miles To Go,electronic,4.405,3.8375,4.24125,2wiOIhuOzJyhmnZ53leyJn
Damien Jurado,Abilene,folk,3.632,3.374,3.778,08tN2dNhB5mbVkL18CgQcz
Funki Porcini,Something Wonderful,electronic,4.4075,2.865,4.142499999999999,1g6OjPMLt5Vc1zTJDbCRY9
Yellow Magic Orchestra,Castalia,electronic,3.025,2.725,2.38,6UrbeLP5JD4dbmgLMJrEuT
Swirlies,Park the Car by the Side of the Road,indie rock,3.025,2.725,2.38,346misamqyQbR2HUSYRrk6
Kalafina,fairytale,j-pop,4.362253521126761,2.736338028169014,3.9870422535211274,0qcmeC1LWo1tOSephO2IU9
Elysian Fields,Hearts Are Open Graves,alternative,3.025,2.725,2.38,4tgalQrurIZSJyZgZ2Qf5e
Cluster,Es war einmal,ambient,3.025,2.725,2.38,2qMTSI8TPoIRohPPGxEJbb
Kalafina,snow falling,j-pop,3.31,2.5625,2.52,1Jxhsu0JdO01Z8UT74ECzB
Neotropic,Northwest 37th,trip-hop,4.4875,3.2425,3.9525,7FCFa0BJdnNSfHHGpVURKO
Roy Harper,Another Day,folk,3.94,3.526,3.808,7KvayxfEhNfXb7UJge6jVw
Ryan Teague,Prelude II,ambient,3.025,2.725,2.38,2HCy3CK2DpFfzDdueJ7ZNs
Babybird,Atomic Soda,indie,2.378,2.614,2.512,3cp4e1Z8iz5pzMDKRppw6F
Project Divinity,Cemetery,ambient,4.092499999999999,2.9875000000000003,3.965,7tPe6e255nif2IEj5aYaFk
Project Divinity,In Mist Shrouded,ambient,3.71,3.18,3.1233333333333335,7fJrpIys3smcHjlL33YROw
Delerium,Otherworld,electronic,4.45,3.508,3.2460000000000004,42xMvtYx3LE5ROMYpM5J8h
Jarboe,Sinner,experimental,3.709999999999999,3.18,3.1233333333333335,21jYUx7TYRuqn6BS73e6Fz
Predominance,Astral Communications,dark ambient,4.046,3.952,3.5940000000000003,2Q4OR00jel61eEZ4QuCTt2
Elane,Wasser und Fels,folk,2.0166666666666666,1.8166666666666669,1.586666666666667,3lrCuGaAYcu03azdIipyfS
Ataraxia,Ebur,ambient,3.71,3.18,3.1233333333333335,0n51C97Ybo8gmtuwkm3JGf
:Golgatha:,Rite of Spring,dark ambient,4.046,3.952,3.594,5d8HXuKMIIRgAaOpZ9ndwr
Jeff Greinke,Orographic,ambient,3.966,1.758,3.928,0Myo3zQc7c5arKSCywYNiG
Switchblade Symphony,Night Shift,alternative,4.467499999999999,3.555,3.622500000000001,3UedTuVlhCG518Y2hAG6Ux
Dead Can Dance,Song of the Nile,ambient,3.087924528301887,2.2449056603773587,2.7520754716981135,2WUyzZtYGjdrB736Ar2VLt
Dead Can Dance,Circumradiant Dawn,ambient,3.287654867256637,2.2990707964601773,2.950044247787611,5HYWMMNJ0BYanNtbBEuIii
Nico,Le petit chevalier,folk,3.468,3.4120000000000004,3.852,4HSUIzkj5UpNwoLoqcAWPH
Espers,Moon Occults The Sun,folk,3.285,2.52,2.895,2C493wfyGzphJfiCdhmSeD
Jacaszek,Powoli,ambient,3.954,3.478,3.764,6IsEmEOtUb3EsOw0DF1gFs
Lisa Gerrard,Nilleshna,electronica,2.8899999999999997,2.8433333333333337,3.21,4nq71RVl8aNsVqaTpx9M3V
Elane,Crystal Clear Water,folk,4.004818181818181,2.6594545454545457,3.6083636363636367,4UczXrKgGuHlAViNBEpW5N
Lisa Gerrard,Violina: The Last Embrace,ambient,3.285,2.52,2.895,0VqJc8ZdqZ2K2fXlvZDxI8
Irfan,Outremer,ambient,1.571865671641791,1.2508955223880598,1.5338059701492537,667Zhsq8Zcs9iPhb5jJVeo
Lisa Gerrard,La Bas: Song of the Drowned,experimental,1.6885714285714286,1.252857142857143,1.39,0bESNVIyvUBKf45AY34kwx
Arcana,Lament,dark ambient,3.894,3.3420000000000005,3.870000000000001,2G3l7yVoulyGmW9Kw5ZhA0
Arcana,Wound,ambient,2.19,1.68,1.93,2lrOu5PQMY61wyqB0c6eaq
Coil,Light Shining Darkly,electronic,3.2850000000000006,2.52,2.895,66u3r5A6xDzt2FVDFhikZY
Clannad,Croí Cróga,folk,3.285,2.52,2.895,2KsD4oe5Dj7EPPwkVfiaL3
Geomatic,Sacrifice,ambient,1.6425,1.26,1.4475,7ALKYnVCkx33IBwGhkFTjN
Rajna,Belorbai,ambient,3.285,2.52,2.895,5s9rmyfIB03EF8kYSVptFM
KOKIA,il mare dei suoni,singer-songwriter,3.180547263681592,2.560248756218906,2.7086567164179103,4qd8LL3TKGj5jp95Zk4EdG
Bel Canto,Idly I de-Ice,ambient,3.285,2.52,2.895,0TRZ41B5ZXEiiLPkpDkWEt
Desert Dwellers,You Can See Forever,ambient,4.096666666666667,3.0433333333333334,3.6333333333333337,3VELOjzyhZPS9XkTnKU42E
Cabeiri,Voices,ambient,3.94,2.923333333333333,3.243333333333333,1myQltJvhVE8GjYhflX06y
Sopor Aeternus & The Ensemble of Shadows,Saltatio Crudelitatis (Tanz der Grausamkeit),folk,3.4366666666666665,3.056666666666666,3.25,7DCZYzV83EglROM6W854mJ
Lowlife,Inside In,new wave,3.285,2.52,2.895,2SOFBB1Il1o2bunH432xwN
Synaulia,Diana,folk,3.285,2.52,2.895,1hiAet73wNYbF1owRiDFg3
Jaggery,Theme,indie,1.6670149253731343,1.2788059701492538,1.4691044776119404,6B0jBhK8NozobClrhpyaFL
Molotov Elysian,edge of red,electronic,3.285,2.52,2.895,01iG4hyzNAmGkvGO72QRka
Aaron Marshall,Fragments of Twilight,experimental,4.073333333333333,3.88,3.786666666666666,6RtcglbqgWWrwQiV4I3AEv
Klaus Wiese,Ocean I,ambient,3.717,2.958,3.627,4rUoCEcyaFZhDXsQruQGRi
Gulan,Airway 2,ambient,3.285,2.52,2.895,2LuZJ3iFiJJVboP8CT8lJa
Shava Sadhana,Aleister Calling,ambient,3.285,2.52,2.895,3zaYcFWLLBltiTBRnoOFn5
Charmed,MIK,alternative rock,2.54,2.045,2.305,4A0WgjGsL59kKXasIP0urI
